customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15752809,537,France,Male,32,1,135862.0,1,1,0,77139.93,0
15794664,481,Germany,Male,26,0,95321.12,2,1,0,79561.95,0
15697572,624,Germany,Male,32,6,143983.63,1,1,1,138921.95,0
15570038,676,Germany,Male,37,9,0.0,1,1,0,129778.51,0
15773099,605,France,Female,33,3,141289.55,2,1,0,154858.01,0
15710221,607,Germany,Female,58,10,142501.77,1,1,0,101133.55,0
15730638,686,France,Female,42,4,0.0,1,1,1,174662.43,1
15646925,728,France,Female,26,6,93949.57,2,1,0,160170.95,0
15612036,460,Germany,Male,39,8,0.0,1,1,1,88461.52,0
15795894,793,France,Female,34,4,0.0,2,1,0,76862.42,0
15778654,560,France,Male,59,4,0.0,2,1,1,164126.67,1
15727577,588,France,Male,36,6,0.0,2,1,1,118148.74,0
15759750,755,France,Male,43,7,121655.32,2,1,0,88076.59,0
15587948,544,France,Female,36,2,134254.49,1,1,0,136259.26,0
15611004,653,France,Female,33,10,92399.2,2,1,1,158147.82,0
15786588,595,France,Male,35,10,0.0,2,1,1,16966.78,1
15775738,571,France,Male,36,10,0.0,2,0,1,194085.52,0
15677356,529,France,Male,30,3,99538.2,2,1,1,65715.38,0
15609619,570,Germany,Male,41,0,116339.9,1,1,0,82088.59,1
15601156,670,France,Female,39,2,124761.92,3,0,1,161281.15,0
15605205,577,France,Male,44,3,136216.83,1,1,0,158517.87,0
15752076,776,Germany,Male,35,3,151220.9,2,0,1,6395.97,0
15807993,661,France,Female,40,3,175339.45,2,1,1,91665.11,0
15580328,712,Spain,Male,42,2,98579.94,1,1,1,142964.93,0
15767839,683,France,Female,44,8,101064.02,1,1,1,10329.14,0
15613945,755,France,Male,36,8,69262.51,1,1,1,91742.92,0
15592559,660,France,Female,39,6,0.0,1,1,0,83326.06,0
15702992,595,Spain,Male,41,3,97658.04,2,1,1,3499.49,0
15705778,521,Germany,Female,25,0,140850.74,1,1,0,44294.1,0
15733148,562,Germany,Male,39,4,0.0,2,1,1,165764.55,0
15735542,649,Spain,Male,34,2,105026.23,1,1,0,77318.72,0
15620034,741,Spain,Male,35,3,0.0,2,1,1,32152.94,0
15783825,554,France,Male,35,1,94799.98,2,1,1,19654.66,0
15731040,701,France,Female,39,6,147905.59,1,1,1,779.05,1
15813454,633,France,Female,40,5,78616.44,1,0,1,93664.06,0
15639567,775,France,Male,42,6,0.0,1,1,1,127324.67,0
15646906,563,Spain,Male,37,2,0.0,1,1,1,59226.55,1
15679075,538,Spain,Male,41,1,0.0,1,1,1,165293.18,0
15667282,753,France,Male,37,7,85867.2,2,1,0,28689.58,0
15767942,716,France,Male,29,3,177024.94,1,0,0,100288.39,0
15629475,626,France,Female,29,4,135756.59,1,1,1,31929.02,0
15654617,717,Germany,Female,54,1,141115.98,2,1,0,61344.99,1
15682335,550,France,Female,39,10,154798.52,1,1,1,142705.0,0
15603751,807,Germany,Female,55,4,0.0,1,1,0,172096.5,1
15637118,841,France,Female,43,6,135624.67,2,0,1,12633.68,0
15596086,662,France,Male,51,5,0.0,2,1,1,16942.82,0
15641756,458,Germany,Male,32,10,0.0,1,1,1,85237.97,0
15621078,635,Germany,Female,31,3,0.0,2,1,0,99124.59,0
15585707,536,France,Male,31,5,107067.86,2,1,1,75998.27,0
15706528,611,France,Male,27,4,140120.83,2,1,1,87590.81,0
15782277,577,Germany,Male,32,9,0.0,1,1,1,105127.73,0
15775204,400,Germany,Male,30,8,125520.31,1,1,1,46480.53,0
15729451,635,Germany,Female,37,1,0.0,1,1,0,97775.42,0
15648502,645,Spain,Female,38,10,84965.03,2,1,0,112809.61,1
15621467,503,Spain,Female,38,2,0.0,2,1,1,176058.07,0
15660982,597,France,Female,39,4,115857.45,1,1,1,154685.46,0
15735058,710,Germany,Male,31,2,143938.48,2,1,1,134057.11,0
15806812,801,France,Female,39,1,0.0,2,1,0,113538.36,0
15647595,638,France,Male,36,8,176155.14,2,1,0,29898.79,1
15702243,516,Spain,Male,25,3,0.0,2,0,1,130322.79,0
15714054,719,France,Male,29,5,111481.26,1,0,0,29588.83,1
15630517,654,Spain,Male,65,4,113543.93,1,1,1,101802.86,0
15719724,628,France,Female,44,3,0.0,1,1,1,48141.83,0
15732346,547,Germany,Male,27,9,0.0,1,0,0,158099.69,0
15656447,618,Germany,Male,41,0,75928.61,2,0,1,184395.62,0
15702233,719,Germany,Male,33,2,0.0,2,1,1,127793.26,0
15579249,670,Spain,Male,28,0,154604.64,2,0,0,75609.44,1
15663004,644,France,Female,32,5,114715.78,2,0,1,183986.2,0
15691819,549,France,Male,61,6,0.0,1,0,1,176610.33,0
15756148,698,France,Male,34,1,130842.59,1,0,0,51657.39,0
15669563,685,France,Male,35,0,90433.49,2,1,0,55102.71,0
15761369,472,Spain,Female,75,10,0.0,1,1,0,60777.29,1
15587455,503,France,Male,26,6,0.0,1,1,1,31079.47,0
15691375,687,France,Male,33,7,137636.65,2,0,1,4808.87,0
15669022,546,France,Male,41,4,0.0,3,1,1,110172.85,0
15793771,675,Germany,Female,44,5,119264.97,2,1,1,92421.44,1
15678666,675,France,Female,47,3,159302.32,1,0,1,7346.6,0
15638387,731,France,Male,25,8,98821.0,2,1,0,138701.34,0
15719701,631,Spain,Male,41,4,77968.18,1,1,1,144564.77,0
15603718,406,Spain,Male,37,7,148025.7,1,1,0,94765.89,0
15599245,626,Spain,Male,29,5,110291.37,1,0,0,136634.55,1
15583321,566,Spain,Male,30,6,179379.16,2,1,1,187620.64,0
15751722,533,France,Male,35,1,0.0,1,1,1,166380.03,0
15576312,424,France,Male,54,10,154845.6,2,1,1,159644.17,0
15650136,596,Spain,Male,41,5,156086.32,1,1,0,40412.62,1
15804518,775,Spain,Female,30,2,103775.14,1,1,1,107808.09,0
15698952,646,France,Female,42,0,55111.33,1,0,1,77920.86,0
15809104,644,Germany,Male,35,1,109040.85,1,1,1,181382.08,0
15572662,527,France,Male,28,3,95263.4,2,1,0,91867.08,1
15770674,550,France,Male,31,1,121197.88,1,1,1,99465.89,0
15733001,606,Germany,Male,34,0,0.0,2,1,0,30304.82,1
15672806,643,Germany,Female,40,8,164036.42,2,0,1,196197.59,0
15778468,414,France,Male,59,5,36087.25,2,1,1,57557.73,0
15660077,842,Germany,Female,30,5,0.0,1,1,1,110523.4,0
15762319,555,France,Male,49,5,78892.54,1,1,1,16906.63,0
15765003,622,France,Female,40,7,88671.87,1,0,1,171253.12,0
15681236,703,France,Female,40,0,102395.52,1,0,1,177480.43,0
15607029,616,Germany,Male,29,5,97480.69,1,1,0,164845.37,0
15612776,658,France,Female,37,6,0.0,2,1,1,183604.96,1
15694971,571,France,Female,50,2,36765.8,1,1,1,132744.79,1
15760220,636,Germany,Female,32,0,114263.16,3,1,1,116148.8,0
15658246,605,Spain,Female,30,3,106491.04,2,1,0,61804.94,0
15731700,532,France,Female,56,0,102910.84,1,1,1,59236.14,1
15650561,572,Germany,Male,44,9,0.0,1,1,1,53146.84,0
15598011,524,Germany,Female,58,6,62579.73,1,1,1,190925.47,0
15594740,577,France,Female,36,10,0.0,2,1,0,22056.1,0
15617010,654,Germany,Female,50,10,0.0,1,0,1,180960.12,0
15672905,701,France,Male,25,10,0.0,1,1,0,175447.01,0
15636770,716,Germany,Male,23,4,0.0,2,0,1,130765.41,0
15702178,557,Spain,Male,32,5,0.0,1,1,0,130645.28,0
15758466,850,France,Male,33,6,168575.14,2,1,1,117541.48,1
15752025,739,Germany,Male,37,2,123487.94,2,1,1,559.7,0
15755333,702,France,Male,32,9,124508.39,2,0,1,194048.57,0
15803402,850,Germany,Male,40,10,0.0,3,0,0,109508.51,1
15761859,591,France,Male,38,0,32396.81,1,1,0,104027.91,0
15658603,699,France,Male,53,5,132810.35,2,1,1,32426.1,0
15795730,543,France,Female,40,4,0.0,2,1,1,61642.23,0
15636165,627,France,Male,27,0,44976.83,2,1,1,13310.21,0
15743941,695,France,Male,49,5,129847.72,1,1,0,37176.84,1
15628996,547,France,Male,40,5,136583.82,1,1,0,95572.91,1
15748402,670,Spain,Female,49,4,0.0,1,0,0,61105.51,0
15744360,607,Spain,Male,27,7,78823.84,1,0,0,115647.43,0
15601994,628,Spain,Female,33,5,0.0,2,1,0,111147.21,0
15811525,554,France,Male,40,5,105042.05,1,1,1,129021.12,0
15810419,719,Germany,Female,45,9,159136.44,1,0,0,79406.77,1
15791792,576,Spain,Female,32,2,0.0,1,1,0,92361.69,0
15607614,698,France,Male,41,5,113005.2,1,1,1,67264.78,0
15663560,813,Spain,Male,43,3,0.0,2,1,0,15346.62,0
15599971,609,France,Male,35,10,136167.28,2,1,0,163415.26,0
15761640,763,Spain,Male,29,7,0.0,2,1,1,150343.94,0
15593879,627,Spain,Female,36,4,126653.37,1,1,0,63067.49,0
15783820,750,Spain,Female,29,4,0.0,2,1,0,54982.84,0
15666579,610,Spain,Male,39,5,82154.82,2,1,0,2389.46,0
15691777,636,France,Female,34,7,0.0,1,1,1,40015.73,0
15759736,636,Spain,Female,34,0,131120.08,2,0,1,1302.76,0
15719944,721,Spain,Male,47,4,83794.24,2,0,0,117582.36,1
15582900,605,Spain,Female,32,10,130950.19,1,1,1,39714.86,0
15654572,718,France,Male,40,0,76364.65,2,1,1,8450.67,0
15752905,648,France,Female,26,4,0.0,2,1,0,55927.21,0
15668632,658,France,Female,36,8,100122.23,2,1,1,12615.45,0
15809323,681,Spain,Male,40,4,0.0,2,1,0,21667.39,0
15618565,759,France,Female,32,10,87016.81,1,1,1,48954.4,0
15700455,687,Spain,Male,39,10,90858.92,1,1,1,83702.73,1
15639960,606,France,Female,36,1,0.0,2,1,0,185813.22,0
15594580,769,Spain,Male,42,3,95730.58,2,1,1,94486.86,0
15796932,657,Germany,Female,38,10,99587.35,1,0,0,107466.69,1
15685380,771,Spain,Female,29,0,119710.4,1,1,0,45675.94,0
15726600,755,Germany,Female,30,8,107893.95,1,1,0,147002.39,0
15670071,732,Germany,Male,46,0,0.0,2,1,0,30452.94,0
15774743,527,France,Male,40,10,107169.76,1,1,1,92070.67,0
15596476,747,France,Female,37,6,182386.11,2,1,1,36402.4,0
15589061,684,France,Male,36,2,117205.45,1,1,0,41502.27,0
15791916,777,France,Male,37,2,0.0,1,1,0,11494.96,1
15600985,698,France,Male,34,7,145017.78,2,1,1,9543.21,0
15704028,581,France,Male,53,6,0.0,1,0,1,176300.79,0
15810135,580,Spain,Male,39,3,101215.28,1,1,0,95950.63,0
15628384,550,Spain,Female,35,9,140138.39,2,0,1,136054.17,0
15618926,654,France,Female,36,2,0.0,1,1,1,158879.67,0
15651069,633,France,Female,23,2,181249.69,2,1,0,61994.57,0
15791113,571,Germany,Male,53,9,101862.12,1,1,1,39533.65,0
15631094,650,Spain,Female,49,4,107167.78,2,1,0,51664.7,1
15649666,760,France,Female,37,4,145161.92,2,0,0,72204.22,0
15595879,442,Spain,Male,37,1,0.0,1,0,0,146180.99,0
15772042,669,France,Female,38,3,0.0,1,1,0,69340.92,0
15647140,820,Germany,Male,64,6,0.0,2,0,0,2805.07,1
15773065,740,Germany,Female,38,2,130079.36,1,0,1,591.57,0
15647824,742,France,Female,30,7,0.0,1,0,1,72752.46,0
15696310,496,Germany,Female,31,5,125722.68,2,0,1,70664.7,0
15732907,772,France,Male,52,2,118059.44,2,1,1,96718.62,0
15646857,770,France,Female,49,1,0.0,2,0,0,99928.06,0
15708984,634,Germany,Female,41,8,159496.13,2,1,1,70524.57,0
15591503,609,Spain,Male,42,1,149071.6,2,0,1,77383.82,0
15763530,556,Germany,Female,42,6,139250.95,1,1,1,128764.49,1
15807347,623,France,Female,39,2,172619.93,2,1,0,96850.85,0
15786544,688,France,Female,28,7,139113.62,1,1,1,168379.02,0
15717272,644,Spain,Male,35,0,114092.04,2,0,0,170596.69,0
15797705,696,France,Male,28,3,149517.83,2,0,0,125057.88,0
15786029,738,Germany,Male,32,1,118866.23,3,1,0,16552.41,0
15812963,627,Germany,Female,34,3,117564.95,2,1,0,41880.89,1
15567220,785,France,Male,40,4,147159.74,2,1,0,151810.42,0
15667612,583,Germany,Male,45,10,95499.14,2,1,1,182061.02,0
15599923,598,Germany,Male,56,7,0.0,2,1,1,91910.67,0
15579983,649,Spain,Male,35,10,155122.05,2,1,0,176880.48,0
15712144,834,Germany,Female,33,9,49263.46,1,1,0,40639.57,0
15586319,669,Spain,Female,39,2,128848.15,2,0,1,171749.6,0
15740727,694,France,Female,35,5,145323.85,1,1,0,81864.07,0
15782206,766,France,Female,36,9,103381.03,1,1,0,68008.97,0
15636039,587,France,Female,27,4,0.0,1,1,1,117660.26,0
15706207,746,Spain,Male,31,7,0.0,1,1,0,105974.19,0
15672675,493,Germany,Male,46,9,73219.65,2,0,0,168708.62,0
15590320,682,France,Female,31,6,147214.73,1,1,0,93592.18,0
15769096,658,France,Female,26,8,0.0,2,1,1,4029.39,0
15714257,684,France,Female,57,0,152064.02,1,1,0,65701.08,0
15687116,729,Germany,Male,49,9,0.0,2,1,0,103258.82,0
15725665,600,Germany,Male,43,5,78926.82,1,1,0,35576.7,1
15607071,620,Spain,Male,37,1,78602.23,1,1,0,70310.63,0
15803796,643,Germany,Female,65,2,0.0,1,1,0,39503.35,1
15647954,609,France,Male,74,7,143624.77,2,1,1,29060.35,1
15707287,764,France,Male,42,10,0.0,1,0,1,189971.96,0
15571230,567,France,Male,57,0,126193.82,2,1,0,141153.31,1
15748517,682,Germany,Male,24,6,166495.22,1,1,0,55477.04,0
15635975,746,Spain,Female,36,9,106707.5,1,1,0,86214.12,1
15738610,677,France,Male,25,5,164619.64,2,1,1,140373.74,0
15660015,754,Spain,Male,50,5,152663.22,2,1,1,78907.89,0
15706576,648,France,Female,31,9,148654.25,1,1,0,153843.96,0
15775783,589,France,Male,45,0,0.0,1,1,1,139127.41,0
15589260,685,Spain,Female,41,10,129641.11,1,0,1,43975.87,0
15598483,653,France,Male,40,2,129744.17,2,0,0,158153.21,0
15775620,850,Germany,Male,29,0,123933.94,2,1,1,55024.73,0
15606346,788,France,Male,38,1,109866.87,2,1,0,152708.91,0
15799253,531,Spain,Male,45,10,155428.08,1,0,1,193839.42,0
15650242,578,Spain,Male,31,4,0.0,2,1,0,54204.16,0
15780333,641,France,Male,28,4,0.0,1,0,1,155275.35,0
15785407,689,Spain,Female,41,9,85432.6,1,1,0,124347.7,1
15586203,621,Spain,Male,35,4,153783.45,2,1,1,192951.4,0
15616090,688,France,Female,29,9,118877.54,1,0,0,84197.9,0
15756565,544,Germany,Male,36,10,48166.46,2,1,1,72289.85,0
15649077,483,France,Male,73,6,0.0,2,1,1,85925.02,0
15584902,400,France,Female,44,2,147816.17,1,0,1,104094.68,0
15699124,532,France,Female,38,1,0.0,1,1,1,197051.88,0
15803094,633,Spain,Female,37,4,147680.45,1,1,0,57173.25,0
15671622,555,Spain,Male,50,8,0.0,2,0,0,165352.12,0
15719684,842,Spain,Male,38,8,0.0,2,1,0,183650.12,0
15570509,761,Spain,Female,35,4,0.0,2,1,1,42145.03,0
15707078,523,France,Female,31,0,0.0,2,1,0,78411.64,0
15813824,659,Germany,Female,34,1,106653.79,1,1,0,103799.7,0
15735394,393,France,Female,46,10,0.0,2,1,0,74041.07,0
15808611,778,France,Female,31,9,155894.4,2,0,0,84395.17,0
15656678,530,France,Male,46,6,102492.07,1,1,1,198567.72,0
15602879,780,France,Female,30,4,119836.92,2,1,0,47557.99,0
15642786,612,Germany,Female,43,6,88081.39,2,1,1,62077.81,1
15766240,768,France,Male,32,0,161826.09,2,1,0,176829.78,0
15805111,702,France,Female,53,8,112661.93,1,1,0,47191.52,1
15760130,535,France,Male,54,5,195333.59,1,1,0,55277.66,0
15807088,553,Germany,Male,34,1,130760.78,3,1,1,13089.03,0
15701069,811,France,Male,34,9,90425.91,1,1,0,122514.87,0
15612455,620,Spain,Male,30,3,101694.73,1,1,1,124594.06,0
15676152,615,France,Female,40,3,112279.33,2,0,1,82538.56,1
15586985,766,France,Male,41,4,83351.44,1,1,0,32863.08,0
15804057,724,France,Female,44,7,131262.43,1,1,0,135975.28,0
15785089,792,France,Female,48,10,133153.05,1,1,1,155423.27,0
15592161,777,Germany,Female,31,3,141471.72,1,1,1,22079.34,1
15728486,740,France,Female,29,7,163088.98,2,0,0,86993.29,0
15588808,732,France,Male,55,3,0.0,1,1,1,94983.61,0
15590906,607,France,Male,44,5,0.0,2,0,0,101114.63,1
15701306,690,France,Male,35,2,111279.26,2,1,0,136034.15,1
15676771,817,Germany,Female,46,2,0.0,1,0,0,3936.97,1
15567264,665,France,Female,41,9,127329.26,2,1,1,66466.72,0
15628963,574,France,Female,42,8,138014.45,1,1,1,142197.23,0
15749967,505,Spain,Female,29,10,81978.63,1,1,0,58404.86,0
15766426,530,France,Male,37,7,81973.96,1,1,1,117543.88,0
15658150,671,Spain,Female,48,9,0.0,1,0,1,15891.82,0
15763833,602,France,Female,38,10,0.0,1,0,1,151192.67,0
15771935,686,France,Male,53,0,102320.39,2,0,0,47289.54,1
15792885,531,Spain,Male,48,8,78906.38,3,1,0,181464.64,0
15730263,714,France,Female,40,9,136935.43,2,1,0,68393.59,1
15767430,607,Spain,Female,38,8,94825.74,2,0,0,145031.71,0
15763919,618,France,Female,41,2,92585.9,2,1,1,70935.86,0
15809721,537,Spain,Male,37,9,114460.89,2,1,1,143820.08,0
15728052,641,France,Female,43,5,111165.45,2,1,1,67266.49,0
15778229,534,Germany,Female,36,2,101720.13,1,0,0,50789.64,1
15670335,555,France,Male,28,0,0.0,3,0,1,62853.81,0
15587448,735,France,Female,42,8,105600.23,2,1,1,46587.78,1
15753037,655,France,Female,72,6,142692.14,2,1,0,164779.33,1
15730063,686,Germany,Female,36,0,0.0,2,1,0,86382.63,0
15763751,580,France,Male,42,0,121451.05,2,1,1,52568.77,0
15622403,673,Germany,Female,31,0,159011.39,1,1,0,26755.38,0
15594151,563,France,Female,33,6,0.0,1,0,1,187128.01,0
15605429,640,Germany,Male,37,6,0.0,1,1,1,115631.54,0
15730651,559,Germany,Male,68,1,0.0,1,1,1,164111.98,1
15716127,709,France,Male,33,1,91167.25,1,1,0,83143.57,0
15700987,782,France,Female,49,0,111577.4,1,1,1,126146.1,0
15799115,565,France,Female,29,3,157215.38,2,1,0,152233.22,1
15623807,598,France,Male,36,10,0.0,1,1,1,42324.54,0
15712800,744,Spain,Female,41,10,170269.17,2,1,1,147853.54,0
15667129,557,France,Female,30,7,153336.83,3,1,1,165011.62,0
15596913,514,France,Female,40,1,75140.1,1,1,0,112684.13,0
15785895,605,Germany,Female,51,7,130692.04,2,1,0,138766.02,1
15594679,644,Germany,Male,38,5,0.0,1,1,1,73911.06,0
15699586,640,Spain,Male,31,8,117231.75,2,0,0,178228.2,0
15660459,636,France,Male,31,10,141522.91,2,1,0,183177.81,0
15711712,499,France,Male,25,5,109085.48,1,1,0,196617.11,0
15663360,601,France,Female,32,5,0.0,2,0,1,76879.63,0
15795862,616,France,Male,42,9,0.0,2,1,0,76018.24,0
15665378,593,France,Male,40,6,114239.79,2,1,1,184528.98,0
15584565,748,Spain,Male,30,4,127191.74,1,1,0,156309.5,1
15809296,447,Germany,Male,38,3,0.0,1,1,1,128354.86,0
15586472,579,Germany,Female,45,6,118343.67,2,1,0,141579.3,1
15621839,565,France,Male,71,4,156699.81,1,0,1,120811.35,1
15600127,536,France,Female,42,5,140466.37,2,0,1,177473.75,0
15594528,646,Germany,Male,43,10,108856.59,2,1,1,45814.46,0
15704921,658,France,Female,29,5,0.0,1,0,0,9191.23,0
15711291,687,Germany,Male,48,9,0.0,1,1,1,116617.88,1
15800722,758,France,Female,36,8,0.0,2,1,1,97591.71,0
15739230,691,France,Female,38,0,118995.89,2,1,1,145497.64,0
15726835,583,France,Female,30,5,0.0,1,1,0,1835.57,0
15658379,771,France,Male,37,0,166077.13,1,1,0,128737.36,1
15795091,711,Germany,Male,28,5,150279.49,1,1,0,34149.08,1
15619505,644,Spain,Male,45,7,0.0,1,1,0,87077.99,0
15758426,537,France,Female,59,9,128930.66,1,1,1,171087.68,1
15749228,546,France,Male,41,0,0.0,2,1,0,192504.93,0
15737213,505,France,Female,49,4,0.0,2,1,0,13986.91,0
15720233,726,Spain,Female,46,0,111390.0,1,1,1,100899.1,0
15655297,696,Spain,Male,45,9,157403.24,1,0,1,85822.06,0
15693602,709,France,Male,39,0,179242.38,1,0,1,122870.32,0
15629296,640,France,Male,46,9,151726.81,1,1,1,102449.66,0
15774739,794,Spain,Female,34,5,81600.97,1,1,1,7043.87,0
15644828,681,Spain,Male,39,2,127860.12,2,1,0,122481.06,0
15708790,649,Spain,Female,37,5,117806.38,3,1,0,15908.43,1
15586986,719,France,Male,50,4,114216.87,2,0,0,25054.54,1
15713749,807,Spain,Male,36,9,145224.6,2,1,1,57614.05,0
15731659,577,France,Female,30,10,111952.02,1,1,1,154942.35,0
15794699,673,Spain,Male,37,5,72574.16,3,0,0,188718.97,0
15723715,729,Germany,Female,47,7,135485.87,2,1,1,196573.34,0
15625342,601,France,Female,27,1,0.0,1,1,1,157604.16,0
15707920,482,Germany,Male,27,3,127403.74,1,0,0,189347.17,0
15642013,684,France,Female,43,3,65954.1,1,1,0,107534.14,1
15793620,732,Spain,Male,49,7,91483.4,2,1,0,196728.13,0
15678983,652,Spain,Female,62,2,170041.85,2,0,0,131702.45,1
15581118,577,France,Male,30,3,118774.72,1,1,0,46715.61,1
15671377,667,Germany,Male,53,10,110528.97,2,1,1,29506.45,1
15764650,464,Spain,Male,52,2,0.0,1,0,0,163365.8,0
15673560,543,France,Male,39,1,72302.4,2,1,1,15653.7,0
15625537,577,Germany,Male,44,5,85451.39,1,1,1,58284.8,1
15812564,734,Germany,Female,51,7,0.0,2,1,1,38302.58,0
15693438,651,Spain,Female,21,0,184519.39,1,0,0,175672.61,0
15688575,558,Germany,Female,26,1,141903.22,1,0,1,146551.64,1
15743855,586,France,Female,29,0,97886.72,2,0,0,23285.2,0
15607743,727,France,Female,28,9,158216.11,1,0,0,174199.07,0
15809050,530,France,Male,39,8,156696.95,2,1,0,12367.62,1
15598556,596,Germany,Female,42,6,0.0,2,0,1,62079.4,0
15746808,569,France,Female,43,5,79715.69,2,1,0,112767.87,1
15738803,635,Spain,Male,38,9,117464.03,2,1,0,187580.94,0
15632023,669,Spain,Male,44,0,0.0,2,1,1,21388.45,0
15727889,605,France,Male,42,3,142924.03,3,1,0,134051.03,0
15723810,558,France,Female,40,9,0.0,1,1,1,187034.69,0
15779342,361,Germany,Female,39,5,0.0,2,1,0,88839.67,0
15568181,536,France,Male,41,10,0.0,1,1,0,116422.05,0
15778962,649,Spain,Female,48,7,97330.7,2,1,0,12534.54,1
15640162,636,Spain,Male,44,8,0.0,1,1,0,14442.48,0
15628651,820,Germany,Male,29,9,117233.55,1,1,0,180126.09,1
15619145,703,France,Female,27,0,0.0,1,1,0,2216.35,0
15719567,657,Germany,Male,33,10,0.0,2,1,0,15208.35,0
15722088,686,France,Male,40,6,100018.69,2,1,1,12154.75,0
15621407,564,Germany,Male,34,7,130115.27,1,1,1,22619.7,0
15577504,565,France,Male,39,3,0.0,2,1,1,41817.15,0
15607655,639,France,Male,55,7,121071.55,2,1,0,67114.2,0
15807222,656,France,Male,38,3,128995.1,1,0,1,132209.2,0
15727474,624,France,Male,29,10,142874.71,1,1,1,195584.06,0
15766444,416,Spain,Male,42,5,117175.08,1,1,1,42929.69,0
15738214,590,France,Male,22,6,94638.55,2,1,1,51933.44,0
15566746,523,France,Female,43,5,0.0,1,0,1,101712.02,0
15696398,538,Spain,Female,37,8,175194.03,2,0,1,115073.94,1
15723728,768,France,Female,33,0,0.0,2,1,0,195152.98,1
15723807,527,Germany,Female,48,9,0.0,2,0,0,182011.76,1
15800239,672,France,Female,49,2,0.0,1,1,0,175637.08,0
15683160,684,France,Female,36,6,111317.1,1,0,0,1966.37,0
15681936,654,Germany,Male,50,2,81506.6,2,1,0,149340.86,1
15798757,556,France,Male,38,3,58120.13,2,0,1,168737.78,0
15695863,700,France,Female,42,7,123556.26,1,0,0,105866.93,0
15691939,723,France,Female,30,9,0.0,2,1,0,94327.35,0
15745544,697,France,Female,49,9,108945.63,1,0,1,40815.36,1
15727837,707,France,Female,35,4,86926.04,1,1,1,104822.73,0
15614349,653,Spain,Female,36,0,0.0,2,1,1,116850.75,0
15814564,681,Spain,Female,41,2,148149.75,1,1,0,32614.22,0
15597602,706,Spain,Male,39,1,0.0,2,1,1,150955.94,0
15584149,637,Germany,Male,32,6,136666.16,2,1,0,146936.45,1
15748925,597,Germany,Male,30,3,0.0,1,1,1,33684.83,0
15783790,729,France,Male,32,4,167966.52,2,1,1,171821.03,0
15797086,646,Spain,Female,38,3,0.0,1,1,0,150982.07,0
15686711,688,France,Female,26,10,123684.1,2,1,1,28306.45,0
15638814,641,Spain,Female,47,4,104619.36,1,1,1,65678.77,0
15675709,722,France,Female,38,0,96135.65,1,1,0,172324.22,1
15761185,645,France,Male,40,5,143108.82,1,1,1,124563.05,0
15570201,791,France,Female,40,2,0.0,2,1,0,192351.35,0
15771400,642,France,Male,30,2,0.0,1,1,0,71701.74,0
15610584,554,Spain,Male,43,2,0.0,2,1,0,195879.37,1
15789734,809,France,Female,78,4,102846.5,2,0,0,8720.68,1
15623147,557,France,Male,41,10,0.0,1,1,0,11719.63,0
15667276,588,France,Male,27,5,161516.07,1,1,1,85107.16,0
15622652,635,Germany,Male,26,5,0.0,2,1,0,87098.43,0
15642106,539,France,Female,34,10,0.0,1,1,1,96173.38,0
15644516,703,France,Female,34,8,108424.52,1,1,0,70090.93,0
15811351,733,France,Male,27,2,0.0,2,1,0,109255.82,0
15782485,827,France,Male,57,3,58692.6,2,0,0,111513.04,1
15566738,669,France,Female,36,0,74228.24,1,1,0,137054.04,0
15664158,625,France,Female,41,0,89710.27,1,0,0,8464.04,0
15781689,511,Spain,Male,41,5,0.0,1,1,0,41085.08,0
15595496,521,France,Male,27,0,99686.48,1,1,1,154292.14,0
15648123,586,Spain,Female,51,4,0.0,1,1,1,153324.61,0
15568665,605,France,Male,23,1,115538.79,2,0,0,101226.16,0
15625296,650,Spain,Male,28,1,131480.77,1,1,1,14602.54,0
15773278,623,Spain,Female,31,7,82957.57,2,1,1,155205.54,0
15615480,543,Spain,Female,32,1,139964.32,1,1,1,152814.37,0
15808419,706,France,Female,83,3,140006.02,1,0,0,82414.87,1
15714206,492,France,Female,30,8,64694.08,1,0,0,84658.27,0
15676409,581,France,Male,44,6,147854.13,1,1,0,71698.67,0
15708089,568,Germany,Female,32,6,72669.74,1,1,1,183327.92,0
15683030,650,France,Female,32,10,120471.36,2,1,0,12600.61,0
15713650,653,Germany,Male,34,6,97075.69,1,0,1,28770.14,0
15684223,753,Germany,Female,31,0,73748.71,1,1,0,107585.42,0
15807951,634,France,Female,27,0,0.0,2,1,0,74469.28,0
15710524,828,France,Male,37,3,0.0,1,1,1,137136.86,0
15787451,662,France,Female,41,9,121094.98,2,0,1,40265.89,0
15750138,669,Spain,Male,22,6,0.0,1,0,0,15969.59,0
15735528,850,Spain,Male,30,2,139732.73,2,1,0,160655.68,0
15792477,513,Germany,Male,40,3,0.0,2,1,1,171526.05,0
15621217,416,France,Male,48,10,118772.62,3,0,0,126730.11,0
15566124,637,Spain,Female,46,10,0.0,2,0,1,51008.11,0
15719726,623,France,Female,73,3,0.0,2,0,0,89308.48,1
15757493,648,Germany,Female,38,10,143586.69,1,0,0,73583.26,1
15672493,592,Spain,Male,38,2,0.0,2,1,0,3910.27,0
15751707,686,Spain,Male,31,2,123764.85,1,1,1,34417.68,0
15703525,693,Germany,Male,44,7,105332.57,2,0,1,32207.51,0
15780631,585,Germany,Female,30,6,163668.95,1,1,1,54439.04,0
